action,video_filename,frame_idx,timestamp_sec,width,height,fps,total_frames,duration_sec,luminance_mean,luminance_std,motion_mad
caminar-adelante,9caminar.mp4,65,2.1666666666666665,1920,1080,30.0,91,3.033333333333333,44.2462533757716,72.05147946228936,0.7683179012345679
caminar-adelante,9caminar.mp4,66,2.2,1920,1080,30.0,91,3.033333333333333,44.09501446759259,71.88415616686297,0.7262022569444444
caminar-adelante,9caminar.mp4,67,2.2333333333333334,1920,1080,30.0,91,3.033333333333333,43.98002314814815,71.75378330671228,0.7539101080246914
caminar-adelante,9caminar.mp4,68,2.2666666666666666,1920,1080,30.0,91,3.033333333333333,43.87710985725309,71.65160837009385,0.8158945794753086
caminar-adelante,9caminar.mp4,69,2.3,1920,1080,30.0,91,3.033333333333333,43.83791714891975,71.62972390376629,0.9156462191358025
caminar-adelante,9caminar.mp4,70,2.3333333333333335,1920,1080,30.0,91,3.033333333333333,43.79516589506173,71.61047476747444,1.0227956211419753
caminar-adelante,9caminar.mp4,71,2.3666666666666667,1920,1080,30.0,91,3.033333333333333,43.759800347222225,71.59599930870866,1.071430362654321
caminar-adelante,9caminar.mp4,72,2.4,1920,1080,30.0,91,3.033333333333333,43.66537229938272,71.51250205408141,1.0707880015432099
caminar-adelante,9caminar.mp4,73,2.433333333333333,1920,1080,30.0,91,3.033333333333333,43.54508921682099,71.3856828894433,1.1220355902777779
caminar-adelante,9caminar.mp4,74,2.466666666666667,1920,1080,30.0,91,3.033333333333333,43.402062114197534,71.23098408923055,1.0997477816358026
caminar-adelante,9caminar.mp4,75,2.5,1920,1080,30.0,91,3.033333333333333,43.29517650462963,71.1197839321008,1.0162615740740741
caminar-adelante,9caminar.mp4,76,2.533333333333333,1920,1080,30.0,91,3.033333333333333,43.18815007716049,71.00453629991361,0.9205555555555556
caminar-adelante,9caminar.mp4,77,2.566666666666667,1920,1080,30.0,91,3.033333333333333,43.09361641589506,70.90937360461105,0.8963594714506172
caminar-adelante,9caminar.mp4,78,2.6,1920,1080,30.0,91,3.033333333333333,42.9896166087963,70.81314738051411,0.9163802083333333
caminar-adelante,9caminar.mp4,79,2.6333333333333333,1920,1080,30.0,91,3.033333333333333,42.90453944830247,70.75386838491903,0.927758487654321
caminar-adelante,9caminar.mp4,80,2.6666666666666665,1920,1080,30.0,91,3.033333333333333,42.79358169367284,70.67631185261808,0.9423389274691358
caminar-adelante,9caminar.mp4,81,2.7,1920,1080,30.0,91,3.033333333333333,42.68700906635802,70.60455689613477,0.8692973572530864
caminar-adelante,9caminar.mp4,82,2.7333333333333334,1920,1080,30.0,91,3.033333333333333,42.7953515625,70.81549195443947,1.205315875771605
caminar-adelante,9caminar.mp4,83,2.7666666666666666,1920,1080,30.0,91,3.033333333333333,42.724494116512346,70.76100922174527,0.8720794753086419
caminar-adelante,9caminar.mp4,84,2.8,1920,1080,30.0,91,3.033333333333333,42.66062065972222,70.69670552485798,0.9116473765432099
caminar-adelante,9caminar.mp4,85,2.8333333333333335,1920,1080,30.0,91,3.033333333333333,42.63157166280864,70.68291586205076,0.9241956018518519
caminar-adelante,9caminar.mp4,86,2.8666666666666667,1920,1080,30.0,91,3.033333333333333,42.63821035879629,70.7057699461915,0.9397559799382716
caminar-adelante,9caminar.mp4,87,2.9,1920,1080,30.0,91,3.033333333333333,42.67059172453704,70.76190799434788,0.9790663580246913
caminar-adelante,9caminar.mp4,88,2.933333333333333,1920,1080,30.0,91,3.033333333333333,42.70694396219136,70.8176713635805,1.0258323688271604
caminar-adelante,9caminar.mp4,89,2.966666666666667,1920,1080,30.0,91,3.033333333333333,42.76118682484568,70.87774607788693,1.0021305941358025
caminar-adelante,9caminar.mp4,90,3.0,1920,1080,30.0,91,3.033333333333333,42.81801456404321,70.93976889035511,1.0020476466049382
caminar-atras,10caminar-atras.mp4,0,0.0,1920,1080,30.0,62,2.066666666666667,43.235835744598766,72.75453423251149,
caminar-atras,10caminar-atras.mp4,1,0.03333333333333333,1920,1080,30.0,62,2.066666666666667,43.236240354938275,72.75539167279834,0.038721547067901235
caminar-atras,10caminar-atras.mp4,2,0.06666666666666667,1920,1080,30.0,62,2.066666666666667,43.34521749614198,72.78606247729729,0.8226769868827161
caminar-atras,10caminar-atras.mp4,3,0.1,1920,1080,30.0,62,2.066666666666667,43.46853153935185,72.84142882438087,0.7975472608024692
caminar-atras,10caminar-atras.mp4,4,0.13333333333333333,1920,1080,30.0,62,2.066666666666667,43.583156346450615,72.89252123739837,0.836298225308642
caminar-atras,10caminar-atras.mp4,5,0.16666666666666666,1920,1080,30.0,62,2.066666666666667,43.67494212962963,72.94130715938742,0.8385836226851852
caminar-atras,10caminar-atras.mp4,6,0.2,1920,1080,30.0,62,2.066666666666667,43.75240885416667,72.98988607053569,0.8616989776234568
caminar-atras,10caminar-atras.mp4,7,0.23333333333333334,1920,1080,30.0,62,2.066666666666667,43.82599874614198,73.03509755861369,0.8981992669753086
caminar-atras,10caminar-atras.mp4,8,0.26666666666666666,1920,1080,30.0,62,2.066666666666667,43.91519290123457,73.09985209844572,0.9606235532407408
caminar-atras,10caminar-atras.mp4,9,0.3,1920,1080,30.0,62,2.066666666666667,43.98721450617284,73.15844417959968,0.9866039737654321
caminar-atras,10caminar-atras.mp4,10,0.3333333333333333,1920,1080,30.0,62,2.066666666666667,44.03898341049383,73.19251456427246,0.999315200617284
caminar-atras,10caminar-atras.mp4,11,0.36666666666666664,1920,1080,30.0,62,2.066666666666667,43.97090277777778,73.08381306983762,1.1357552083333333
caminar-atras,10caminar-atras.mp4,12,0.4,1920,1080,30.0,62,2.066666666666667,44.07123697916666,73.14946650710114,0.8475072337962963
caminar-atras,10caminar-atras.mp4,13,0.43333333333333335,1920,1080,30.0,62,2.066666666666667,44.16155767746913,73.21438202659773,0.8016526813271605
caminar-atras,10caminar-atras.mp4,14,0.4666666666666667,1920,1080,30.0,62,2.066666666666667,44.25052083333333,73.29630677412871,0.7368798225308641
caminar-atras,10caminar-atras.mp4,15,0.5,1920,1080,30.0,62,2.066666666666667,44.34478829089506,73.38907892636499,0.648188175154321
caminar-atras,10caminar-atras.mp4,16,0.5333333333333333,1920,1080,30.0,62,2.066666666666667,44.4572868441358,73.49203296011758,0.5856804591049383
caminar-atras,10caminar-atras.mp4,17,0.5666666666666667,1920,1080,30.0,62,2.066666666666667,44.572867476851854,73.58749966534724,0.5573649691358025
caminar-atras,10caminar-atras.mp4,18,0.6,1920,1080,30.0,62,2.066666666666667,44.68607397762346,73.67472374114762,0.514233699845679
caminar-atras,10caminar-atras.mp4,19,0.6333333333333333,1920,1080,30.0,62,2.066666666666667,44.78507667824074,73.75253893934054,0.5020138888888889
caminar-atras,10caminar-atras.mp4,20,0.6666666666666666,1920,1080,30.0,62,2.066666666666667,44.86159770447531,73.79192133110453,0.49234085648148146
caminar-atras,10caminar-atras.mp4,21,0.7,1920,1080,30.0,62,2.066666666666667,44.95302324459877,73.86341896331807,0.49854456018518517
caminar-atras,10caminar-atras.mp4,22,0.7333333333333333,1920,1080,30.0,62,2.066666666666667,45.045297550154324,73.92304468575858,0.4840750385802469
caminar-atras,10caminar-atras.mp4,23,0.7666666666666667,1920,1080,30.0,62,2.066666666666667,45.13394772376543,73.96562193964026,0.48216676311728396
caminar-atras,10caminar-atras.mp4,24,0.8,1920,1080,30.0,62,2.066666666666667,45.212169174382716,73.99142690515286,0.5090190972222223
caminar-atras,10caminar-atras.mp4,25,0.8333333333333334,1920,1080,30.0,62,2.066666666666667,45.24677469135803,73.98455437121915,0.5296209490740741
caminar-atras,10caminar-atras.mp4,26,0.8666666666666667,1920,1080,30.0,62,2.066666666666667,45.331846547067904,74.04420854811386,0.4599339313271605
caminar-atras,10caminar-atras.mp4,27,0.9,1920,1080,30.0,62,2.066666666666667,45.39730324074074,74.07736054655189,0.4953004436728395
caminar-atras,10caminar-atras.mp4,28,0.9333333333333333,1920,1080,30.0,62,2.066666666666667,45.43121672453704,74.07910248325915,0.5309698109567901
caminar-atras,10caminar-atras.mp4,29,0.9666666666666667,1920,1080,30.0,62,2.066666666666667,45.477789351851854,74.10818549487612,0.5487418016975308
caminar-atras,10caminar-atras.mp4,30,1.0,1920,1080,30.0,62,2.066666666666667,45.513923128858025,74.1117342475252,0.5299252507716049
caminar-atras,10caminar-atras.mp4,31,1.0333333333333334,1920,1080,30.0,62,2.066666666666667,45.522561246141976,74.0843101400694,0.532332175925926
caminar-atras,10caminar-atras.mp4,32,1.0666666666666667,1920,1080,30.0,62,2.066666666666667,45.5281852816358,74.05469122867339,0.5058969907407408
caminar-atras,10caminar-atras.mp4,33,1.1,1920,1080,30.0,62,2.066666666666667,45.549708236882715,74.0570509218667,0.4609346064814815
caminar-atras,10caminar-atras.mp4,34,1.1333333333333333,1920,1080,30.0,62,2.066666666666667,45.563815104166665,74.05673540993368,0.4238570601851852
caminar-atras,10caminar-atras.mp4,35,1.1666666666666667,1920,1080,30.0,62,2.066666666666667,45.5719637345679,74.04802215398391,0.3972400655864198
caminar-atras,10caminar-atras.mp4,36,1.2,1920,1080,30.0,62,2.066666666666667,45.586188753858025,74.04367676444821,0.36496768904320986
caminar-atras,10caminar-atras.mp4,37,1.2333333333333334,1920,1080,30.0,62,2.066666666666667,45.59447386188272,74.03205251519273,0.35204668209876544
caminar-atras,10caminar-atras.mp4,38,1.2666666666666666,1920,1080,30.0,62,2.066666666666667,45.617907021604935,74.04128355755944,0.32658805941358027
caminar-atras,10caminar-atras.mp4,39,1.3,1920,1080,30.0,62,2.066666666666667,45.63877266589506,74.04936278142758,0.3109476273148148
caminar-atras,10caminar-atras.mp4,40,1.3333333333333333,1920,1080,30.0,62,2.066666666666667,45.655125868055556,74.05055682215934,0.2925704089506173
caminar-atras,10caminar-atras.mp4,41,1.3666666666666667,1920,1080,30.0,62,2.066666666666667,45.59395785108025,73.96603589290694,0.4984722222222222
caminar-atras,10caminar-atras.mp4,42,1.4,1920,1080,30.0,62,2.066666666666667,45.64351369598766,74.00359218268379,0.25702787422839507
caminar-atras,10caminar-atras.mp4,43,1.4333333333333333,1920,1080,30.0,62,2.066666666666667,45.58197723765432,73.87907713041263,0.3571894290123457
caminar-atras,10caminar-atras.mp4,44,1.4666666666666666,1920,1080,30.0,62,2.066666666666667,45.61579861111111,73.8859693529487,0.2822145061728395
caminar-atras,10caminar-atras.mp4,45,1.5,1920,1080,30.0,62,2.066666666666667,45.65743441358025,73.89750273056843,0.3119801311728395
caminar-atras,10caminar-atras.mp4,46,1.5333333333333334,1920,1080,30.0,62,2.066666666666667,45.6951422646605,73.91326535776142,0.3009399112654321
caminar-atras,10caminar-atras.mp4,47,1.5666666666666667,1920,1080,30.0,62,2.066666666666667,45.72997444058642,73.9250636467422,0.29401909722222225
caminar-atras,10caminar-atras.mp4,48,1.6,1920,1080,30.0,62,2.066666666666667,45.76738715277778,73.94302353316553,0.30438609182098764
caminar-atras,10caminar-atras.mp4,49,1.6333333333333333,1920,1080,30.0,62,2.066666666666667,45.81061535493827,73.97018304632506,0.3201244212962963
caminar-atras,10caminar-atras.mp4,50,1.6666666666666667,1920,1080,30.0,62,2.066666666666667,45.83464650848765,73.97768435904433,0.3473027584876543
caminar-atras,10caminar-atras.mp4,51,1.7,1920,1080,30.0,62,2.066666666666667,45.86307581018519,73.9906957157403,0.3137871334876543
caminar-atras,10caminar-atras.mp4,52,1.7333333333333334,1920,1080,30.0,62,2.066666666666667,45.87792872299383,73.98886574203158,0.34346113040123455
caminar-atras,10caminar-atras.mp4,53,1.7666666666666666,1920,1080,30.0,62,2.066666666666667,45.8693571566358,73.97396293419051,0.3985387731481482
caminar-atras,10caminar-atras.mp4,54,1.8,1920,1080,30.0,62,2.066666666666667,45.87606819058642,73.9657595397364,0.3218306327160494
caminar-atras,10caminar-atras.mp4,55,1.8333333333333333,1920,1080,30.0,62,2.066666666666667,45.88015190972222,73.95514304123344,0.31319637345679013
caminar-atras,10caminar-atras.mp4,56,1.8666666666666667,1920,1080,30.0,62,2.066666666666667,45.86410204475309,73.92238942752574,0.35614631558641974
caminar-atras,10caminar-atras.mp4,57,1.9,1920,1080,30.0,62,2.066666666666667,45.8947868441358,73.94508751900543,0.28120273919753086
caminar-atras,10caminar-atras.mp4,58,1.9333333333333333,1920,1080,30.0,62,2.066666666666667,45.9223615933642,73.96966320336342,0.33119454089506173
caminar-atras,10caminar-atras.mp4,59,1.9666666666666666,1920,1080,30.0,62,2.066666666666667,45.950757137345676,73.98921776836008,0.27044608410493826
caminar-atras,10caminar-atras.mp4,60,2.0,1920,1080,30.0,62,2.066666666666667,45.96615837191358,73.99634751136023,0.28052662037037035
caminar-atras,10caminar-atras.mp4,61,2.033333333333333,1920,1080,30.0,62,2.066666666666667,0.00021653163580246914,0.014746160721557511,45.96594184027778
caminar-atras,11caminar-atras.mp4,0,0.0,1920,1080,30.0,79,2.6333333333333333,46.4655753279321,74.83783184178915,
caminar-atras,11caminar-atras.mp4,1,0.03333333333333333,1920,1080,30.0,79,2.6333333333333333,46.35467062114198,74.7273023180984,0.904970100308642
caminar-atras,11caminar-atras.mp4,2,0.06666666666666667,1920,1080,30.0,79,2.6333333333333333,46.2309375,74.59826357938478,0.9730676118827161
caminar-atras,11caminar-atras.mp4,3,0.1,1920,1080,30.0,79,2.6333333333333333,46.23184124228395,74.5990509614242,0.02906828703703704
caminar-atras,11caminar-atras.mp4,4,0.13333333333333333,1920,1080,30.0,79,2.6333333333333333,46.10956790123457,74.46870960057043,0.9981462191358025
caminar-atras,11caminar-atras.mp4,5,0.16666666666666666,1920,1080,30.0,79,2.6333333333333333,45.98973283179012,74.3385296365765,1.0198707561728395
caminar-atras,11caminar-atras.mp4,6,0.2,1920,1080,30.0,79,2.6333333333333333,45.88736545138889,74.23074316741065,1.092064525462963
caminar-atras,11caminar-atras.mp4,7,0.23333333333333334,1920,1080,30.0,79,2.6333333333333333,45.80258535879629,74.14003305319211,1.1655516975308642
caminar-atras,11caminar-atras.mp4,8,0.26666666666666666,1920,1080,30.0,79,2.6333333333333333,45.73336130401235,74.05461979790513,1.191577449845679
caminar-atras,11caminar-atras.mp4,9,0.3,1920,1080,30.0,79,2.6333333333333333,45.69284288194444,73.98817364943784,1.2264530285493827
caminar-atras,11caminar-atras.mp4,10,0.3333333333333333,1920,1080,30.0,79,2.6333333333333333,45.678714313271605,73.94365273470964,1.1784235146604938
caminar-atras,11caminar-atras.mp4,11,0.36666666666666664,1920,1080,30.0,79,2.6333333333333333,45.70006413966049,73.93727362130309,1.1564858217592593
caminar-atras,11caminar-atras.mp4,12,0.4,1920,1080,30.0,79,2.6333333333333333,45.73603298611111,73.95723616324717,1.0935874807098764
caminar-atras,11caminar-atras.mp4,13,0.43333333333333335,1920,1080,30.0,79,2.6333333333333333,45.842108892746914,74.0518272867527,1.814672550154321
caminar-atras,11caminar-atras.mp4,14,0.4666666666666667,1920,1080,30.0,79,2.6333333333333333,45.94925298996914,74.11503504437603,0.8423215663580247
caminar-atras,11caminar-atras.mp4,15,0.5,1920,1080,30.0,79,2.6333333333333333,46.045966435185186,74.16468142195562,0.770958236882716
caminar-atras,11caminar-atras.mp4,16,0.5333333333333333,1920,1080,30.0,79,2.6333333333333333,46.111901523919755,74.18630019168971,0.6902811535493827
caminar-atras,11caminar-atras.mp4,17,0.5666666666666667,1920,1080,30.0,79,2.6333333333333333,46.161859085648146,74.19240373532895,0.6526350308641975
caminar-atras,11caminar-atras.mp4,18,0.6,1920,1080,30.0,79,2.6333333333333333,46.21599537037037,74.2202116921222,0.6375670331790123
caminar-atras,11caminar-atras.mp4,19,0.6333333333333333,1920,1080,30.0,79,2.6333333333333333,46.2569709683642,74.24338646897823,0.5842443094135803
caminar-atras,11caminar-atras.mp4,20,0.6666666666666666,1920,1080,30.0,79,2.6333333333333333,46.28022472993827,74.25559427154826,0.5767568479938272
caminar-atras,11caminar-atras.mp4,21,0.7,1920,1080,30.0,79,2.6333333333333333,46.295247395833336,74.25613231460945,0.6022120949074075
caminar-atras,11caminar-atras.mp4,22,0.7333333333333333,1920,1080,30.0,79,2.6333333333333333,46.29514419367284,74.25590750983665,0.01037133487654321
caminar-atras,11caminar-atras.mp4,23,0.7666666666666667,1920,1080,30.0,79,2.6333333333333333,46.314375482253084,74.2612075182754,0.6330449459876544
caminar-atras,11caminar-atras.mp4,24,0.8,1920,1080,30.0,79,2.6333333333333333,46.3454190779321,74.27923739134073,0.6787548225308642
caminar-atras,11caminar-atras.mp4,25,0.8333333333333334,1920,1080,30.0,79,2.6333333333333333,46.35637924382716,74.28085051407146,0.6303544560185185
caminar-atras,11caminar-atras.mp4,26,0.8666666666666667,1920,1080,30.0,79,2.6333333333333333,46.36815731095679,74.28924627497653,0.6713941936728395
caminar-atras,11caminar-atras.mp4,27,0.9,1920,1080,30.0,79,2.6333333333333333,46.39633535879629,74.29943816443782,0.7013261959876543
caminar-atras,11caminar-atras.mp4,28,0.9333333333333333,1920,1080,30.0,79,2.6333333333333333,46.43165605709876,74.32979505478495,0.7054190779320988
caminar-atras,11caminar-atras.mp4,29,0.9666666666666667,1920,1080,30.0,79,2.6333333333333333,46.46529947916667,74.36796184902175,0.6616584683641975
caminar-atras,11caminar-atras.mp4,30,1.0,1920,1080,30.0,79,2.6333333333333333,46.51444637345679,74.41023337838521,0.6157682291666666
caminar-atras,11caminar-atras.mp4,31,1.0333333333333334,1920,1080,30.0,79,2.6333333333333333,46.592551601080245,74.46647557620315,0.6361887538580246
caminar-atras,11caminar-atras.mp4,32,1.0666666666666667,1920,1080,30.0,79,2.6333333333333333,46.66107928240741,74.51990143905442,0.5978419174382716
caminar-atras,11caminar-atras.mp4,33,1.1,1920,1080,30.0,79,2.6333333333333333,46.771217206790126,74.62340106921712,0.9027006172839506
caminar-atras,11caminar-atras.mp4,34,1.1333333333333333,1920,1080,30.0,79,2.6333333333333333,46.83169222608025,74.6947786405081,0.5102753665123457
caminar-atras,11caminar-atras.mp4,35,1.1666666666666667,1920,1080,30.0,79,2.6333333333333333,46.88503858024691,74.7595089584282,0.49003327546296294
caminar-atras,11caminar-atras.mp4,36,1.2,1920,1080,30.0,79,2.6333333333333333,46.92385947145062,74.81470230841816,0.4256032986111111
caminar-atras,11caminar-atras.mp4,37,1.2333333333333334,1920,1080,30.0,79,2.6333333333333333,46.953489101080244,74.84664612768341,0.412115162037037
caminar-atras,11caminar-atras.mp4,38,1.2666666666666666,1920,1080,30.0,79,2.6333333333333333,46.99608989197531,74.87749644267484,0.4526220100308642
caminar-atras,11caminar-atras.mp4,39,1.3,1920,1080,30.0,79,2.6333333333333333,47.02339699074074,74.88444740654293,0.4395736882716049
caminar-atras,11caminar-atras.mp4,40,1.3333333333333333,1920,1080,30.0,79,2.6333333333333333,47.04856867283951,74.88553498504275,0.438359375
caminar-atras,11caminar-atras.mp4,41,1.3666666666666667,1920,1080,30.0,79,2.6333333333333333,47.04680073302469,74.88294220233408,0.011021412037037038
caminar-atras,11caminar-atras.mp4,42,1.4,1920,1080,30.0,79,2.6333333333333333,47.03195360725309,74.83483670341035,0.6131573109567902
caminar-atras,11caminar-atras.mp4,43,1.4333333333333333,1920,1080,30.0,79,2.6333333333333333,47.05012297453704,74.84326072827989,0.42268036265432096
caminar-atras,11caminar-atras.mp4,44,1.4666666666666666,1920,1080,30.0,79,2.6333333333333333,47.0453978587963,74.81395228364211,0.4735223765432099
caminar-atras,11caminar-atras.mp4,45,1.5,1920,1080,30.0,79,2.6333333333333333,47.0540697337963,74.78431737708951,0.5029002700617284
caminar-atras,11caminar-atras.mp4,46,1.5333333333333334,1920,1080,30.0,79,2.6333333333333333,47.02766010802469,74.72337460235033,0.5097680362654321
caminar-atras,11caminar-atras.mp4,47,1.5666666666666667,1920,1080,30.0,79,2.6333333333333333,46.98854359567901,74.65742456417051,0.5182166280864198
caminar-atras,11caminar-atras.mp4,48,1.6,1920,1080,30.0,79,2.6333333333333333,46.95433159722222,74.5937174041083,0.5061873070987655
caminar-atras,11caminar-atras.mp4,49,1.6333333333333333,1920,1080,30.0,79,2.6333333333333333,46.94861400462963,74.57317629672592,0.47554108796296296
caminar-atras,11caminar-atras.mp4,50,1.6666666666666667,1920,1080,30.0,79,2.6333333333333333,46.950250771604935,74.55927776464763,0.4331153549382716
caminar-atras,11caminar-atras.mp4,51,1.7,1920,1080,30.0,79,2.6333333333333333,46.9851171875,74.55323655532717,0.6490822723765433
caminar-atras,11caminar-atras.mp4,52,1.7333333333333334,1920,1080,30.0,79,2.6333333333333333,47.01913532021605,74.58120451302354,0.335619212962963
caminar-atras,11caminar-atras.mp4,53,1.7666666666666666,1920,1080,30.0,79,2.6333333333333333,47.042429591049384,74.59327574740406,0.32502748842592594
caminar-atras,11caminar-atras.mp4,54,1.8,1920,1080,30.0,79,2.6333333333333333,47.05377025462963,74.59725260892549,0.31587287808641973
caminar-atras,11caminar-atras.mp4,55,1.8333333333333333,1920,1080,30.0,79,2.6333333333333333,47.05929398148148,74.59399778817058,0.29713348765432096
caminar-atras,11caminar-atras.mp4,56,1.8666666666666667,1920,1080,30.0,79,2.6333333333333333,47.07857542438271,74.6104357032797,0.2766136188271605
caminar-atras,11caminar-atras.mp4,57,1.9,1920,1080,30.0,79,2.6333333333333333,47.10088107638889,74.62990031237976,0.27112606095679015
caminar-atras,11caminar-atras.mp4,58,1.9333333333333333,1920,1080,30.0,79,2.6333333333333333,47.106509452160495,74.6211340057527,0.2938305362654321
caminar-atras,11caminar-atras.mp4,59,1.9666666666666666,1920,1080,30.0,79,2.6333333333333333,47.07596981095679,74.5609262178288,0.3611887538580247
caminar-atras,11caminar-atras.mp4,60,2.0,1920,1080,30.0,79,2.6333333333333333,47.071768422067905,74.55639855594106,0.012911844135802469
caminar-atras,11caminar-atras.mp4,61,2.033333333333333,1920,1080,30.0,79,2.6333333333333333,47.09896074459876,74.57674518854294,0.27568190586419755
caminar-atras,11caminar-atras.mp4,62,2.066666666666667,1920,1080,30.0,79,2.6333333333333333,47.13036747685185,74.60270901644648,0.26082417052469137
caminar-atras,11caminar-atras.mp4,63,2.1,1920,1080,30.0,79,2.6333333333333333,47.09090760030864,74.54135911969678,0.37222800925925925
caminar-atras,11caminar-atras.mp4,64,2.1333333333333333,1920,1080,30.0,79,2.6333333333333333,47.106953125,74.5524643344797,0.2561689814814815
caminar-atras,11caminar-atras.mp4,65,2.1666666666666665,1920,1080,30.0,79,2.6333333333333333,47.09694637345679,74.53519826765627,0.25865354938271606
caminar-atras,11caminar-atras.mp4,66,2.2,1920,1080,30.0,79,2.6333333333333333,47.08283420138889,74.51529810262461,0.26700279706790125
caminar-atras,11caminar-atras.mp4,67,2.2333333333333334,1920,1080,30.0,79,2.6333333333333333,47.03680459104938,74.45019426498074,0.32903018904320985
caminar-atras,11caminar-atras.mp4,68,2.2666666666666666,1920,1080,30.0,79,2.6333333333333333,47.016638213734566,74.42415659164305,0.28043258101851853
caminar-atras,11caminar-atras.mp4,69,2.3,1920,1080,30.0,79,2.6333333333333333,46.989406346450615,74.38895323871147,0.25645351080246914
caminar-atras,11caminar-atras.mp4,70,2.3333333333333335,1920,1080,30.0,79,2.6333333333333333,46.975186631944446,74.3602455936514,0.4081712962962963
caminar-atras,11caminar-atras.mp4,71,2.3666666666666667,1920,1080,30.0,79,2.6333333333333333,46.88317708333334,74.24794528228178,0.41291714891975306
caminar-atras,11caminar-atras.mp4,72,2.4,1920,1080,30.0,79,2.6333333333333333,46.89819782021605,74.27286127453598,0.17046730324074075
caminar-atras,11caminar-atras.mp4,73,2.433333333333333,1920,1080,30.0,79,2.6333333333333333,46.914075520833336,74.29437096372205,0.158539737654321
caminar-atras,11caminar-atras.mp4,74,2.466666666666667,1920,1080,30.0,79,2.6333333333333333,46.931933834876546,74.31626773448245,0.17674430941358024
caminar-atras,11caminar-atras.mp4,75,2.5,1920,1080,30.0,79,2.6333333333333333,46.95171633873457,74.34407293101971,0.17353250385802468
caminar-atras,11caminar-atras.mp4,76,2.533333333333333,1920,1080,30.0,79,2.6333333333333333,46.96104600694444,74.35589978863358,0.16540605709876544
caminar-atras,11caminar-atras.mp4,77,2.566666666666667,1920,1080,30.0,79,2.6333333333333333,46.9793962191358,74.38052772060047,0.1885353973765432
caminar-atras,11caminar-atras.mp4,78,2.6,1920,1080,30.0,79,2.6333333333333333,46.996609278549386,74.39834477478341,0.17999565972222223
caminar-atras,12caminar-atras.mp4,0,0.0,1920,1080,30.0,80,2.6666666666666665,43.244997106481485,72.17846318930584,
caminar-atras,12caminar-atras.mp4,1,0.03333333333333333,1920,1080,30.0,80,2.6666666666666665,43.3057103587963,72.21742080321732,0.9108540702160494
caminar-atras,12caminar-atras.mp4,2,0.06666666666666667,1920,1080,30.0,80,2.6666666666666665,43.514813368055556,72.33700829844123,1.5073099922839506
caminar-atras,12caminar-atras.mp4,3,0.1,1920,1080,30.0,80,2.6666666666666665,43.58692997685185,72.399330678168,0.8667587770061729
caminar-atras,12caminar-atras.mp4,4,0.13333333333333333,1920,1080,30.0,80,2.6666666666666665,43.602351466049384,72.4312991310714,0.8233439429012346
caminar-atras,12caminar-atras.mp4,5,0.16666666666666666,1920,1080,30.0,80,2.6666666666666665,43.69273341049383,72.49964226612943,0.7310869984567901
caminar-atras,12caminar-atras.mp4,6,0.2,1920,1080,30.0,80,2.6666666666666665,43.8470703125,72.60249801705869,0.6658116319444445
caminar-atras,12caminar-atras.mp4,7,0.23333333333333334,1920,1080,30.0,80,2.6666666666666665,43.98184268904321,72.68228366843474,0.6080488040123457
caminar-atras,12caminar-atras.mp4,8,0.26666666666666666,1920,1080,30.0,80,2.6666666666666665,44.083768325617285,72.7383796338392,0.5363835841049382
caminar-atras,12caminar-atras.mp4,9,0.3,1920,1080,30.0,80,2.6666666666666665,44.19514805169753,72.7971604297855,0.46487895447530864
caminar-atras,12caminar-atras.mp4,10,0.3333333333333333,1920,1080,30.0,80,2.6666666666666665,44.29491994598765,72.83392347922933,0.45944685570987653
caminar-atras,12caminar-atras.mp4,11,0.36666666666666664,1920,1080,30.0,80,2.6666666666666665,44.29159336419753,72.83127833230918,0.011458333333333333
caminar-atras,12caminar-atras.mp4,12,0.4,1920,1080,30.0,80,2.6666666666666665,44.38019338348766,72.87510537204935,0.41671055169753085
caminar-atras,12caminar-atras.mp4,13,0.43333333333333335,1920,1080,30.0,80,2.6666666666666665,44.45338927469136,72.92330948240223,0.4443465470679012
caminar-atras,12caminar-atras.mp4,14,0.4666666666666667,1920,1080,30.0,80,2.6666666666666665,44.51581693672839,72.96434588394554,0.4950096450617284
caminar-atras,12caminar-atras.mp4,15,0.5,1920,1080,30.0,80,2.6666666666666665,44.54977527006173,72.98471510748426,0.521850887345679
caminar-atras,12caminar-atras.mp4,16,0.5333333333333333,1920,1080,30.0,80,2.6666666666666665,44.573980034722226,73.00898442689815,0.5277184606481482
caminar-atras,12caminar-atras.mp4,17,0.5666666666666667,1920,1080,30.0,80,2.6666666666666665,44.61173562885803,73.04934794012844,0.5346547067901235
caminar-atras,12caminar-atras.mp4,18,0.6,1920,1080,30.0,80,2.6666666666666665,44.6643002507716,73.09928634789203,0.5906336805555555
caminar-atras,12caminar-atras.mp4,19,0.6333333333333333,1920,1080,30.0,80,2.6666666666666665,44.724583333333335,73.15679991540011,0.6577695794753087
caminar-atras,12caminar-atras.mp4,20,0.6666666666666666,1920,1080,30.0,80,2.6666666666666665,44.804932966820985,73.24009379955025,0.6674889081790123
caminar-atras,12caminar-atras.mp4,21,0.7,1920,1080,30.0,80,2.6666666666666665,44.92117862654321,73.34302441857659,1.2317597415123456
caminar-atras,12caminar-atras.mp4,22,0.7333333333333333,1920,1080,30.0,80,2.6666666666666665,44.82540412808642,73.21908063332415,0.9441753472222222
